customer_id,customer_name,email,phone,plan_id,plan_name,plan_price,meals_per_day,signup_date,is_active,loyalty_tier,loyalty_points,lifetime_loyalty_points,rfm_segment,recency_score,frequency_score,monetary_score,total_orders,total_spend,last_order_date,days_since_last_order,customer_lifespan_days
CUST-01572,Monica Nichols,adam43@example.net,8358602858,PLAN-PPO,Pay-Per-Order,0.0,0,2025-10-04,True,GOLD,4122,4122,LOYAL,5,4,3,18,413.57,2026-01-28,55,186
CUST-01587,Bradley Shelton,colleen19@example.com,764-446-4523x90041,PLAN-PPO,Pay-Per-Order,0.0,0,2025-11-25,True,GOLD,4293,4293,AT_RISK,2,3,4,17,430.59,2026-01-14,69,217
CUST-01603,John Crawford,autumn36@example.net,465-876-5282,PLAN-PPO,Pay-Per-Order,0.0,0,2025-08-10,True,GOLD,4860,4860,AT_RISK,1,5,5,20,487.57,2025-12-26,88,192
CUST-01611,Dr. Stephanie Parks,zachary40@example.org,001-946-515-9700x019,PLAN-CM,Corporate Monthly,149.99,3,2025-08-07,True,GOLD,1531,3003,NEW_CUSTOMER,5,1,1,12,301.22,2026-01-28,55,234
CUST-01625,Jason Trujillo,cynthiajohnson@example.net,+1-354-578-7268,PLAN-PM,Premium Monthly,89.99,2,2025-12-23,True,GOLD,3217,3933,AT_RISK,1,4,3,17,394.66,2026-01-06,77,218
CUST-01626,Brittney Ramsey,christopher23@example.org,606.325.3941x85455,PLAN-PPO,Pay-Per-Order,0.0,0,2025-12-14,True,GOLD,3501,3501,CHURNED,2,2,2,14,351.2,2026-01-16,67,177
CUST-01650,Eric Jones,bakermichele@example.com,+1-367-412-6572,PLAN-PPO,Pay-Per-Order,0.0,0,2025-07-09,True,GOLD,3882,3882,LOYAL,5,4,3,18,389.63,2026-01-28,55,235
CUST-01666,Sean Aguirre,alyssa01@example.net,462.813.4616x4615,PLAN-BM,Basic Monthly,49.99,1,2025-11-19,True,GOLD,2603,3111,CHURNED,1,2,2,14,312.24,2025-12-25,89,203
CUST-01679,Paul Guerrero,joseph35@example.net,441.543.9103,PLAN-PM,Premium Monthly,89.99,2,2025-12-03,True,GOLD,1904,2802,POTENTIAL,3,2,1,13,281.23,2026-01-20,63,215
CUST-01685,Emily Miller,tmarquez@example.net,894.367.7818x9863,PLAN-BM,Basic Monthly,49.99,1,2025-12-30,True,GOLD,1694,2915,AT_RISK,1,3,1,15,292.69,2025-11-21,123,170
CUST-01691,Mr. Steven Buchanan Jr.,amanda75@example.org,210.949.7914,PLAN-PM,Premium Monthly,89.99,2,2025-10-24,True,GOLD,2822,4245,CHAMPION,5,5,4,20,426.11,2026-01-31,52,235
CUST-01699,Anne Carter,terrieverett@example.org,5299331326,PLAN-PPO,Pay-Per-Order,0.0,0,2025-10-09,True,GOLD,3969,3969,AT_RISK,2,3,3,16,398.14,2026-01-14,69,227
CUST-01709,Kelly Drake,rebecca57@example.org,319.884.4496,PLAN-PM,Premium Monthly,89.99,2,2025-10-17,True,GOLD,2409,3866,NEW_CUSTOMER,4,2,3,14,387.67,2026-01-25,58,206
CUST-01734,Caleb Bell,eric55@example.com,683-326-2138,PLAN-BM,Basic Monthly,49.99,1,2025-11-18,True,GOLD,2760,3236,CHURNED,2,2,2,14,324.68,2026-01-17,66,228
CUST-01746,Karen Chen,travis85@example.net,398.788.9213x273,PLAN-BM,Basic Monthly,49.99,1,2025-07-08,True,PLATINUM,7721,8515,LOYAL,3,5,5,30,853.71,2026-01-22,61,219
CUST-01760,Raymond Santos,kelly26@example.net,5786241164,PLAN-CM,Corporate Monthly,149.99,3,2025-06-14,True,GOLD,1851,3011,CHURNED,2,2,1,14,302.22,2026-01-16,67,220
CUST-01761,Tyler Zimmerman,huffjon@example.com,346-362-4822x30642,PLAN-CM,Corporate Monthly,149.99,3,2025-11-11,True,PLATINUM,3729,5148,LOYAL,3,3,5,17,516.06,2026-01-22,61,230
CUST-01789,Brian Bentley,eparrish@example.com,516-347-7631x032,PLAN-PM,Premium Monthly,89.99,2,2025-10-07,True,GOLD,1317,2583,POTENTIAL,3,1,1,12,259.22,2026-01-22,61,200
CUST-01821,Timothy Carlson,vmyers@example.org,+1-905-741-7150x0760,PLAN-PM,Premium Monthly,89.99,2,2025-10-02,True,PLATINUM,5036,5638,CHAMPION,4,5,5,22,565.45,2026-01-26,57,232
CUST-01844,Justin Schmidt,angelica09@example.net,(644)887-8904x833,PLAN-PM,Premium Monthly,89.99,2,2025-06-02,True,GOLD,2279,3057,NEW_CUSTOMER,5,2,2,13,306.72,2026-01-30,53,217
CUST-01850,Jesse Bishop,mcknightfernando@example.net,(979)540-6015x41382,PLAN-PM,Premium Monthly,89.99,2,2025-09-29,True,GOLD,3862,4757,CHAMPION,5,4,4,18,477.05,2026-01-29,54,218
CUST-01857,Suzanne Brown,teresa47@example.com,+1-941-716-0285x9538,PLAN-PM,Premium Monthly,89.99,2,2025-12-14,True,GOLD,4648,4648,LOYAL,5,3,4,17,466.1,2026-01-30,53,242
CUST-01901,Christina George,charles68@example.org,729.921.6298x60427,PLAN-BM,Basic Monthly,49.99,1,2025-10-01,True,GOLD,2306,2993,NEW_CUSTOMER,5,1,1,12,300.25,2026-01-28,55,216
CUST-01905,Julie Schmitt,susan68@example.net,421-381-8018x747,PLAN-BM,Basic Monthly,49.99,1,2025-06-10,True,PLATINUM,4804,5367,LOYAL,3,4,5,18,538.05,2026-01-23,60,230
CUST-01909,Alicia Lewis,lfriedman@example.org,001-881-394-0146,PLAN-PPO,Pay-Per-Order,0.0,0,2025-07-04,True,GOLD,3978,3978,AT_RISK,2,3,3,17,399.15,2026-01-11,72,218
CUST-01933,John Moody,jessicacollins@example.com,856-847-3116x88592,PLAN-BM,Basic Monthly,49.99,1,2025-07-14,True,GOLD,3041,3821,NEW_CUSTOMER,5,2,3,14,383.19,2026-01-28,55,241
CUST-01964,Darrell Hoffman,kyliewilson@example.org,226.624.9864,PLAN-CM,Corporate Monthly,149.99,3,2025-08-26,True,GOLD,2374,3669,AT_RISK,2,3,2,16,368.16,2026-01-13,70,223
CUST-01965,Roger Bradley,zphillips@example.org,295-341-2176x208,PLAN-PPO,Pay-Per-Order,0.0,0,2025-08-26,True,GOLD,2214,2214,NEW_CUSTOMER,4,1,1,11,222.29,2026-01-27,56,230
CUST-01999,Kristin Lawrence,michael82@example.com,(377)433-1258,PLAN-BM,Basic Monthly,49.99,1,2025-06-23,True,GOLD,4244,4379,AT_RISK,2,3,4,16,439.11,2026-01-13,70,200
CUST-00062,Brandon Singleton,stacy55@example.org,293.389.1190x83342,PLAN-PPO,Pay-Per-Order,0.0,0,2025-07-10,True,GOLD,3250,3250,AT_RISK,1,3,2,15,326.2,2025-12-14,100,195
CUST-00086,Gerald Mcdonald Jr.,hthomas@example.com,6277456449,PLAN-PM,Premium Monthly,89.99,2,2025-07-07,True,PLATINUM,3834,5258,LOYAL,5,3,5,17,527.0,2026-01-30,53,228
CUST-00141,Tony Smith,matthew66@example.net,001-868-845-9090x225,PLAN-CM,Corporate Monthly,149.99,3,2025-10-02,True,GOLD,3724,4997,AT_RISK,1,4,5,18,501.05,2026-01-05,78,199
CUST-00155,Sergio Jones,brettbraun@example.org,(812)998-3381,PLAN-CM,Corporate Monthly,149.99,3,2025-09-03,True,PLATINUM,3283,5050,CHAMPION,5,5,5,25,507.03,2026-01-28,55,226
CUST-00178,Anita Scott,millerdavid@example.com,(482)960-3408x487,PLAN-PM,Premium Monthly,89.99,2,2025-10-02,True,PLATINUM,4803,6017,CHAMPION,4,5,5,23,603.42,2026-01-26,57,238
CUST-00179,Victoria Bell,haileybates@example.org,503.724.3298,PLAN-BM,Basic Monthly,49.99,1,2025-10-27,True,GOLD,3142,3699,LOYAL,5,3,3,16,371.16,2026-01-28,55,216
CUST-00242,Jackie Leach,villamiranda@example.com,6104414596,PLAN-CM,Corporate Monthly,149.99,3,2025-07-11,True,PLATINUM,4279,6701,AT_RISK,2,5,5,24,671.85,2026-01-17,66,226
CUST-00264,Nathan Morgan,joshuafarmer@example.com,(717)867-9298x8425,PLAN-PM,Premium Monthly,89.99,2,2025-10-19,True,PLATINUM,4065,5649,CHAMPION,5,5,5,21,566.52,2026-01-31,52,243
CUST-00289,Tiffany Lozano,byang@example.com,001-772-929-8120x995,PLAN-PM,Premium Monthly,89.99,2,2025-06-16,True,GOLD,3254,3940,LOYAL,5,3,3,15,395.07,2026-01-28,55,217
CUST-00312,Whitney Gonzalez,alicia09@example.com,615-248-0940x47604,PLAN-PPO,Pay-Per-Order,0.0,0,2025-08-20,True,GOLD,4060,4060,CHURNED,2,2,3,15,407.15,2026-01-08,75,197
CUST-00316,Kevin Sheppard,kristinarobinson@example.com,413.743.2406x424,PLAN-PM,Premium Monthly,89.99,2,2025-11-04,True,GOLD,2883,2983,CHURNED,1,1,1,12,299.24,2025-12-15,99,179
CUST-00346,Susan Anderson,bruce33@example.net,001-997-571-8051x371,PLAN-PM,Premium Monthly,89.99,2,2025-11-04,True,GOLD,1659,3503,CHURNED,1,1,2,12,351.19,2025-12-26,88,208
CUST-00365,Brandy Morrison,collinsterrance@example.com,(558)459-1779,PLAN-PPO,Pay-Per-Order,0.0,0,2025-12-01,True,GOLD,3518,3518,CHURNED,2,1,2,12,352.68,2026-01-09,74,211
CUST-00384,Katie Alvarez,daniel93@example.net,(883)374-9079x779,PLAN-CM,Corporate Monthly,149.99,3,2025-12-27,True,GOLD,2159,3112,CHURNED,2,2,2,13,312.19,2026-01-07,76,197
CUST-00397,Susan Ortiz,perryrobert@example.com,574.390.6072,PLAN-BM,Basic Monthly,49.99,1,2025-12-19,True,GOLD,2136,3236,CHURNED,2,2,2,14,324.68,2026-01-08,75,211
CUST-00403,John Wright,jmendoza@example.com,+1-753-224-2642,PLAN-BM,Basic Monthly,49.99,1,2025-12-12,True,GOLD,3891,4642,AT_RISK,2,4,4,18,465.57,2026-01-16,67,227
CUST-00405,Danielle Marquez,stacydaniel@example.net,(978)665-4362x718,PLAN-PPO,Pay-Per-Order,0.0,0,2025-06-29,True,GOLD,4004,4004,LOYAL,4,3,3,16,401.69,2026-01-26,57,237
CUST-00420,Jane Berg,reginaldsmith@example.net,(429)623-1067,PLAN-PPO,Pay-Per-Order,0.0,0,2025-12-04,True,GOLD,4843,4843,AT_RISK,1,3,5,17,485.61,2026-01-04,79,211
CUST-00429,James Brown,zmay@example.net,(581)237-2143,PLAN-PPO,Pay-Per-Order,0.0,0,2025-08-13,True,GOLD,3744,3744,LOYAL,4,3,3,16,375.65,2026-01-27,56,225
CUST-00481,Brett Davies,mcneilchristina@example.org,(367)614-9498,PLAN-PM,Premium Monthly,89.99,2,2025-07-06,True,GOLD,2512,3034,CHURNED,1,1,1,11,304.21,2025-12-18,96,194
CUST-00489,James Jordan,langjoshua@example.net,(808)749-0793x88413,PLAN-BM,Basic Monthly,49.99,1,2025-12-21,True,GOLD,3796,3796,POTENTIAL,3,2,3,14,380.63,2026-01-20,63,226
CUST-00494,Jesse Smith,andre55@example.com,001-905-971-2198x819,PLAN-PPO,Pay-Per-Order,0.0,0,2025-07-13,True,GOLD,4024,4024,LOYAL,3,3,3,16,403.63,2026-01-18,65,199
CUST-00508,Scott Kelly,amandasnyder@example.com,+1-501-919-2360,PLAN-BM,Basic Monthly,49.99,1,2025-12-08,True,SILVER,971,1756,POTENTIAL,3,1,1,9,176.32,2026-01-21,62,228
CUST-00525,Michelle Wood,kellychung@example.net,2175646448,PLAN-PPO,Pay-Per-Order,0.0,0,2025-07-10,True,GOLD,2465,2465,NEW_CUSTOMER,4,1,1,10,247.28,2026-01-25,58,228
CUST-00528,Kevin Mccoy,travistaylor@example.net,830-260-1198x75617,PLAN-CM,Corporate Monthly,149.99,3,2025-10-08,True,PLATINUM,4326,5585,AT_RISK,2,5,5,20,559.99,2026-01-09,74,207
CUST-00536,Lisa Martinez,estradashannon@example.net,6904859914,PLAN-PM,Premium Monthly,89.99,2,2025-07-16,True,GOLD,3736,4977,LOYAL,3,4,5,18,499.08,2026-01-22,61,226
CUST-00571,Heidi Burton,jtaylor@example.net,5523918768,PLAN-PPO,Pay-Per-Order,0.0,0,2025-08-08,True,GOLD,3318,3318,POTENTIAL,3,1,2,12,332.71,2026-01-21,62,218
CUST-00645,Amber Flores,jason25@example.net,+1-494-979-5074x0717,PLAN-BM,Basic Monthly,49.99,1,2025-11-10,True,PLATINUM,5688,7538,CHAMPION,5,5,5,27,755.85,2026-01-31,52,219
CUST-00662,Tracy Butler,wstevens@example.org,(636)621-9865x5049,PLAN-PM,Premium Monthly,89.99,2,2025-08-26,True,PLATINUM,4567,5485,AT_RISK,2,5,5,20,549.95,2026-01-12,71,218
CUST-00664,Roy Davis,jonathanfloyd@example.net,(258)954-2188,PLAN-CM,Corporate Monthly,149.99,3,2025-08-22,True,GOLD,2787,3003,NEW_CUSTOMER,5,1,1,12,301.21,2026-01-31,52,215
CUST-00679,Paul Anderson,tinabrandt@example.net,(422)780-1944,PLAN-BM,Basic Monthly,49.99,1,2025-09-11,True,GOLD,2566,3460,AT_RISK,2,3,2,15,347.18,2026-01-07,76,195
CUST-00700,Paul Blair,jamesanderson@example.org,+1-230-520-2569x133,PLAN-PPO,Pay-Per-Order,0.0,0,2025-08-23,True,PLATINUM,5374,5374,CHAMPION,5,5,5,21,539.0,2026-01-31,52,221
CUST-00744,Donald Pace,christine97@example.net,(372)285-7595x828,PLAN-PM,Premium Monthly,89.99,2,2025-07-07,True,GOLD,3207,3693,LOYAL,4,3,3,17,370.64,2026-01-26,57,228
CUST-00750,Amanda Murphy,kevinespinoza@example.org,(815)587-3662x7135,PLAN-CM,Corporate Monthly,149.99,3,2025-12-01,True,GOLD,2420,3599,AT_RISK,1,3,2,16,361.16,2025-12-14,100,196
CUST-00753,Robert Scott,gjones@example.net,001-275-535-8464x051,PLAN-BM,Basic Monthly,49.99,1,2025-07-08,True,GOLD,1948,2553,POTENTIAL,3,1,1,12,256.28,2026-01-18,65,212
CUST-00775,Tiffany Bender DVM,qcastillo@example.com,500.809.9843,PLAN-PM,Premium Monthly,89.99,2,2025-08-04,True,GOLD,1886,2582,POTENTIAL,3,2,1,13,259.26,2026-01-23,60,234
CUST-00838,Joshua Hayes,natalie46@example.com,(763)268-1541,PLAN-PPO,Pay-Per-Order,0.0,0,2025-08-24,True,GOLD,4234,4234,LOYAL,3,3,4,16,424.64,2026-01-23,60,220
CUST-00839,John Dominguez,smithzachary@example.com,8782604356,PLAN-BM,Basic Monthly,49.99,1,2025-12-18,True,GOLD,2895,4407,CHAMPION,5,4,4,18,442.09,2026-01-28,55,237
CUST-00853,Elaine Bennett,meganvance@example.com,9557364818,PLAN-BM,Basic Monthly,49.99,1,2025-06-01,True,GOLD,3145,3377,POTENTIAL,3,2,2,13,338.64,2026-01-20,63,201
CUST-00865,Marco Houston,garzazachary@example.org,970.634.2444,PLAN-PM,Premium Monthly,89.99,2,2025-07-02,True,GOLD,1825,3160,AT_RISK,1,3,2,15,317.18,2025-12-22,92,201
CUST-00866,Devin Reynolds,ibrady@example.com,(335)910-7651,PLAN-CM,Corporate Monthly,149.99,3,2025-09-26,True,GOLD,2151,2734,NEW_CUSTOMER,5,1,1,11,274.24,2026-01-29,54,216
CUST-00889,Dr. Scott Murphy,hannah26@example.org,256.899.9138x310,PLAN-BM,Basic Monthly,49.99,1,2025-11-19,True,GOLD,4293,4864,CHAMPION,5,5,5,21,488.1,2026-01-29,54,239
CUST-00905,Christopher Jensen,dylan03@example.org,(489)225-8490x734,PLAN-BM,Basic Monthly,49.99,1,2025-10-19,True,GOLD,854,3765,AT_RISK,1,3,3,15,377.64,2025-12-24,90,198
CUST-00913,Catherine Walls,chenmatthew@example.org,+1-481-229-8861,PLAN-BM,Basic Monthly,49.99,1,2025-10-06,True,GOLD,2386,3506,POTENTIAL,3,2,2,14,351.65,2026-01-20,63,210
CUST-00919,Mark Turner,michael84@example.com,(779)940-3664x01632,PLAN-BM,Basic Monthly,49.99,1,2025-12-04,True,GOLD,3407,3804,LOYAL,5,3,3,16,381.65,2026-01-28,55,240
CUST-01046,Angela Cooper,juliethomas@example.net,+1-612-270-6593x410,PLAN-PPO,Pay-Per-Order,0.0,0,2025-11-03,True,GOLD,3803,3803,LOYAL,3,4,3,17,381.64,2026-01-18,65,229
CUST-01057,Marc Lee,echavez@example.net,(417)434-0242,PLAN-PPO,Pay-Per-Order,0.0,0,2025-12-05,True,GOLD,2241,2241,CHURNED,2,1,1,9,224.77,2026-01-16,67,229
CUST-01074,Javier Woods,westjeffrey@example.org,844.957.7626x263,PLAN-BM,Basic Monthly,49.99,1,2025-07-18,True,GOLD,2615,3197,POTENTIAL,3,2,2,13,320.7,2026-01-18,65,192
CUST-01110,Andrew Zavala,tara38@example.org,8774558212,PLAN-PM,Premium Monthly,89.99,2,2025-11-19,True,GOLD,3668,4128,LOYAL,5,3,3,17,414.1,2026-01-28,55,229
CUST-01140,Dylan Paul,jpeterson@example.net,001-772-626-9348,PLAN-CM,Corporate Monthly,149.99,3,2025-08-05,True,GOLD,2635,4024,LOYAL,3,3,3,16,403.64,2026-01-20,63,206
CUST-01153,Brittany Taylor,vjones@example.net,+1-258-319-7015,PLAN-PPO,Pay-Per-Order,0.0,0,2025-08-11,True,GOLD,4192,4192,LOYAL,5,4,3,18,420.61,2026-01-31,52,236
CUST-01184,Rebecca Horn,bethfreeman@example.net,947-890-9863x6152,PLAN-PPO,Pay-Per-Order,0.0,0,2025-09-01,True,GOLD,2753,2753,NEW_CUSTOMER,4,1,1,12,276.25,2026-01-25,58,183
CUST-01193,Carol Perez,pricekeith@example.org,674-686-7948x698,PLAN-BM,Basic Monthly,49.99,1,2025-08-03,True,GOLD,2840,3914,LOYAL,3,3,3,16,392.67,2026-01-23,60,211
CUST-01195,Timothy Jones,berrykatherine@example.org,3497021444,PLAN-BM,Basic Monthly,49.99,1,2025-09-04,True,GOLD,3322,4376,AT_RISK,2,4,4,19,439.09,2026-01-17,66,229
CUST-01241,Nicholas Arnold,ginafischer@example.org,001-219-729-6921,PLAN-BM,Basic Monthly,49.99,1,2025-12-13,True,GOLD,1816,2318,CHURNED,2,1,1,12,232.8,2026-01-12,71,219
CUST-01253,Richard Clark,benjamin51@example.org,979.837.6699,PLAN-PM,Premium Monthly,89.99,2,2025-08-26,True,GOLD,3071,3071,NEW_CUSTOMER,5,2,2,14,308.2,2026-01-30,53,242
CUST-01342,Heather Wilkins,garzalisa@example.net,780-262-7456x69839,PLAN-CM,Corporate Monthly,149.99,3,2025-07-27,True,GOLD,2636,2879,NEW_CUSTOMER,4,1,1,11,288.68,2026-01-26,57,162
CUST-01376,Sheri Miller,griffithpaul@example.org,001-940-851-0265x838,PLAN-PPO,Pay-Per-Order,0.0,0,2025-07-15,True,PLATINUM,5767,5767,CHAMPION,4,5,5,23,578.48,2026-01-27,56,236
CUST-01409,Mark Young,natasha85@example.org,+1-814-832-2987,PLAN-BM,Basic Monthly,49.99,1,2025-11-20,True,GOLD,3445,4840,CHAMPION,5,5,5,20,485.52,2026-01-29,54,209
CUST-01418,Lori Sutton,berrydouglas@example.org,511-654-8805x1093,PLAN-PPO,Pay-Per-Order,0.0,0,2025-11-08,True,GOLD,4957,4957,LOYAL,3,4,5,18,497.06,2026-01-20,63,218
CUST-01428,Derek Cochran,mfowler@example.com,+1-918-621-7748,PLAN-PM,Premium Monthly,89.99,2,2025-06-23,True,GOLD,3233,4140,AT_RISK,2,3,3,15,415.15,2026-01-08,75,217
CUST-01430,Lisa Brown,bmcclain@example.net,001-812-567-1919,PLAN-PM,Premium Monthly,89.99,2,2025-11-13,True,GOLD,3039,3975,AT_RISK,2,3,3,15,398.62,2026-01-07,76,210
CUST-01450,George Leon,smithmarissa@example.net,4517097247,PLAN-BM,Basic Monthly,49.99,1,2025-06-17,True,GOLD,3812,4616,LOYAL,3,4,4,19,463.09,2026-01-19,64,228
CUST-01521,Jeffrey Wallace,varroyo@example.com,581-447-1266x6153,PLAN-BM,Basic Monthly,49.99,1,2025-07-26,True,GOLD,3030,3402,CHURNED,1,2,2,13,341.2,2025-12-21,93,201
CUST-01756,Hannah Long,stewartsteven@example.net,+1-389-316-8317x151,PLAN-BM,Basic Monthly,49.99,1,2025-10-27,True,GOLD,2853,3272,POTENTIAL,3,2,2,13,328.18,2026-01-19,64,205
CUST-01758,Tanner Stewart,danielsthomas@example.org,240.811.7617,PLAN-PM,Premium Monthly,89.99,2,2025-08-26,True,PLATINUM,2746,5049,LOYAL,3,5,5,21,506.52,2026-01-22,61,230
CUST-01784,Robert Booker,boonelee@example.net,308-919-9684x45657,PLAN-PPO,Pay-Per-Order,0.0,0,2025-10-11,True,GOLD,4846,4846,AT_RISK,1,5,5,19,486.1,2025-12-29,85,211
CUST-01794,Angela Martinez,patriciamartin@example.com,(959)293-1769,PLAN-BM,Basic Monthly,49.99,1,2025-11-09,True,GOLD,1684,2290,CHURNED,1,1,1,10,229.79,2025-12-30,84,207
CUST-01815,Michelle Johnson,fryematthew@example.org,631-919-5960x27693,PLAN-PM,Premium Monthly,89.99,2,2025-06-18,True,PLATINUM,3813,5092,CHAMPION,5,4,5,18,510.56,2026-01-28,55,232
CUST-01866,David Douglas,davidcook@example.org,5799804707,PLAN-BM,Basic Monthly,49.99,1,2025-09-03,True,GOLD,2878,4317,LOYAL,3,4,4,18,433.06,2026-01-23,60,234
CUST-01870,Brenda Lang,hartmangeorge@example.net,(249)895-8700x51253,PLAN-BM,Basic Monthly,49.99,1,2025-08-21,True,GOLD,2245,2537,NEW_CUSTOMER,5,1,1,8,254.26,2026-01-29,54,164
CUST-01878,Sara Sampson,jeffrey73@example.org,234-828-9078x16293,PLAN-BM,Basic Monthly,49.99,1,2025-12-02,True,GOLD,2569,3344,CHURNED,1,1,2,11,335.2,2025-12-11,103,163
CUST-01893,Heidi Richardson,ericmcconnell@example.com,(408)539-7317x525,PLAN-BM,Basic Monthly,49.99,1,2025-10-12,True,GOLD,2693,2693,CHURNED,1,1,1,12,270.25,2025-12-16,98,186
CUST-01895,David Vazquez,jennifer04@example.net,(494)707-8286,PLAN-BM,Basic Monthly,49.99,1,2025-06-05,True,GOLD,3532,4030,AT_RISK,2,3,3,15,404.1,2026-01-13,70,201
CUST-01896,Nicole Ray,bjohnson@example.org,+1-458-873-6080x5582,PLAN-PPO,Pay-Per-Order,0.0,0,2025-11-05,True,GOLD,2753,2753,NEW_CUSTOMER,5,1,1,12,276.25,2026-01-30,53,238
CUST-01906,Crystal Martinez,skelly@example.com,960-230-2312x1781,PLAN-PPO,Pay-Per-Order,0.0,0,2025-10-31,True,GOLD,3403,3403,POTENTIAL,4,3,2,17,341.69,2026-01-26,57,220
CUST-01908,Carol Foster,smithmaurice@example.org,8014792513,PLAN-BM,Basic Monthly,49.99,1,2025-08-13,True,GOLD,2376,4123,LOYAL,5,3,3,17,413.62,2026-01-29,54,190
CUST-01912,Ashlee Walker,anthonyfoster@example.org,7928407413,PLAN-PPO,Pay-Per-Order,0.0,0,2025-11-21,True,GOLD,4803,4803,CHAMPION,4,4,4,17,481.59,2026-01-25,58,202
CUST-01913,Justin Walker,hperez@example.com,643.339.1958x0008,PLAN-PM,Premium Monthly,89.99,2,2025-08-28,True,GOLD,1709,3856,POTENTIAL,3,2,3,14,386.65,2026-01-19,64,231
CUST-01923,Jessica Rodriguez,harringtonsherri@example.com,(646)776-4785x6250,PLAN-PM,Premium Monthly,89.99,2,2025-10-18,True,GOLD,3061,3896,POTENTIAL,3,2,3,14,390.67,2026-01-23,60,235
CUST-01924,Mariah Lutz,john99@example.net,(357)209-9286,PLAN-PM,Premium Monthly,89.99,2,2025-06-13,True,GOLD,4021,4166,NEW_CUSTOMER,4,2,3,14,417.66,2026-01-27,56,237
CUST-01938,Cathy Barker,austinthompson@example.org,(871)260-3384x1787,PLAN-PM,Premium Monthly,89.99,2,2025-12-10,True,GOLD,3154,4208,LOYAL,5,3,4,17,422.06,2026-01-29,54,227
CUST-01968,Jay Butler,pearsongreg@example.com,001-693-633-3569x420,PLAN-CM,Corporate Monthly,149.99,3,2025-10-27,True,GOLD,3707,3864,AT_RISK,2,3,3,16,387.66,2026-01-12,71,212
CUST-01989,Samantha Walters,leelisa@example.net,(217)626-3308,PLAN-BM,Basic Monthly,49.99,1,2025-09-09,True,GOLD,3202,4118,AT_RISK,1,3,3,17,413.16,2026-01-05,78,215
CUST-00058,Amber Carter,palmerkatie@example.org,001-419-228-5544x518,PLAN-PM,Premium Monthly,89.99,2,2025-10-15,True,GOLD,3061,3866,AT_RISK,2,5,3,19,388.08,2026-01-14,69,219
CUST-00064,Kristin Williams,tristan64@example.com,+1-447-238-6463x175,PLAN-BM,Basic Monthly,49.99,1,2025-11-11,True,GOLD,2336,3984,LOYAL,5,3,3,16,399.65,2026-01-28,55,222
CUST-00095,Michael Hanson,matthew23@example.org,394-216-8006,PLAN-BM,Basic Monthly,49.99,1,2025-10-04,True,GOLD,2446,2446,POTENTIAL,3,1,1,9,245.3,2026-01-18,65,225
CUST-00097,Jessica Garrett,christophercarrillo@example.org,560.612.2777x0793,PLAN-PM,Premium Monthly,89.99,2,2025-10-17,True,GOLD,1783,2394,CHURNED,2,1,1,11,240.31,2026-01-12,71,187
CUST-00098,Amber Smith,fpetty@example.net,001-998-540-7678,PLAN-PM,Premium Monthly,89.99,2,2025-09-30,True,GOLD,3518,3878,AT_RISK,1,4,3,17,389.14,2026-01-01,82,182
CUST-00120,Andrea Davis,rivasjessica@example.com,(739)285-5474x35537,PLAN-BM,Basic Monthly,49.99,1,2025-07-05,True,SILVER,1447,1973,NEW_CUSTOMER,4,1,1,12,198.28,2026-01-26,57,214
CUST-00166,Mary Alvarez,akeller@example.net,905-305-7397x69156,PLAN-BM,Basic Monthly,49.99,1,2025-08-18,True,GOLD,2646,3611,CHURNED,2,2,2,14,362.13,2026-01-11,72,224
CUST-00183,Carolyn Potts,zwhite@example.net,+1-888-696-7924x0822,PLAN-BM,Basic Monthly,49.99,1,2025-10-08,True,GOLD,1612,2685,CHURNED,1,1,1,10,269.28,2025-12-31,83,211
CUST-00231,Frank Davis,kimcristina@example.net,(909)781-9602,PLAN-PPO,Pay-Per-Order,0.0,0,2025-11-27,True,GOLD,3909,3909,LOYAL,3,3,3,16,392.14,2026-01-19,64,210
CUST-00253,Thomas Gray,sheppardnatalie@example.net,+1-878-624-5569,PLAN-BM,Basic Monthly,49.99,1,2025-07-15,True,GOLD,3628,4659,AT_RISK,2,5,4,21,467.57,2026-01-16,67,217
CUST-00254,Joseph Cooper,hamiltonspencer@example.com,910-672-7284x9824,PLAN-PM,Premium Monthly,89.99,2,2025-08-06,True,PLATINUM,5618,5902,AT_RISK,2,5,5,23,591.94,2026-01-13,70,223
CUST-00291,Bryan Hill,kwalker@example.com,291-534-2138x820,PLAN-CM,Corporate Monthly,149.99,3,2025-06-22,True,GOLD,1922,2932,NEW_CUSTOMER,5,2,1,13,294.26,2026-01-29,54,233
CUST-00292,Allison Harris,hdennis@example.org,741.317.6741x241,PLAN-CM,Corporate Monthly,149.99,3,2025-06-02,True,GOLD,2625,2929,NEW_CUSTOMER,5,1,1,11,293.76,2026-01-30,53,242
CUST-00340,Marie Patterson,garciamelanie@example.net,001-912-956-5237x341,PLAN-BM,Basic Monthly,49.99,1,2025-11-01,True,GOLD,4184,4482,AT_RISK,2,4,4,18,449.57,2026-01-16,67,205
CUST-00353,Amy Brown,joshua57@example.com,672-515-6229,PLAN-BM,Basic Monthly,49.99,1,2025-12-29,True,PLATINUM,4900,5278,LOYAL,3,3,5,17,529.04,2026-01-23,60,229
